15474,PSMS,78,60,"So that he forsook the tabernacle of Shiloh, the tent which he placed among men;",,,,,,15474,19
15475,PSMS,78,61,"And delivered his strength into captivity, and his glory into the enemy's hand.",,,,,,15475,19
15476,PSMS,78,62,He gave his people over also unto the sword; and was wroth with his inheritance.,,,,,,15476,19
15477,PSMS,78,63,The fire consumed their young men; and their maidens were not given to marriage.,,,,,,15477,19
15478,PSMS,78,64,Their priests fell by the sword; and their widows made no lamentation.,,,,,,15478,19
15479,PSMS,78,65,"Then the LORD awaked as one out of sleep, and like a mighty man that shouteth by reason of wine.",,,,,,15479,19
15480,PSMS,78,66,And he smote his enemies in the hinder parts: he put them to a perpetual reproach.,,,,,,15480,19
15481,PSMS,78,67,"Moreover he refused the tabernacle of Joseph, and chose not the tribe of Ephraim:",,,,,,15481,19
15482,PSMS,78,68,"But chose the tribe of Judah, the mount Zion which he loved.",,,,,,15482,19
15483,PSMS,78,69,"And he built his sanctuary like high palaces, like the earth which he hath established for ever.",,,,,,15483,19
15484,PSMS,78,70,"He chose David also his servant, and took him from the sheepfolds:",,,,,,15484,19
15485,PSMS,78,71,"From following the ewes great with young he brought him to feed Jacob his people, and Israel his inheritance.",,,,,,15485,19
15486,PSMS,78,72,So he fed them according to the integrity of his heart; and guided them by the skilfulness of his hands.,,,,,,15486,19
15487,PSMS,79,1,"O god, the heathen are come into thine inheritance; thy holy temple have they defiled; they have laid Jerusalem on heaps.",,,,,,15487,19
15488,PSMS,79,2,"The dead bodies of thy servants have they given to be meat unto the fowls of the heaven, the flesh of thy saints unto the beasts of the earth.",,,,,,15488,19
15489,PSMS,79,3,Their blood have they shed like water round about Jerusalem; and there was none to bury them.,,,,,,15489,19
15490,PSMS,79,4,"We are become a reproach to our neighbours, a scorn and derision to them that are round about us.",,,,,,15490,19
15491,PSMS,79,5,"How long, LORD? wilt thou be angry for ever? shall thy jealousy burn like fire?",,,,,,15491,19
15492,PSMS,79,6,"Pour out thy wrath upon the heathen that have not known thee, and upon the kingdoms that have not called upon thy name.",,,,,,15492,19
15493,PSMS,79,7,"For they have devoured Jacob, and laid waste his dwelling place.",,,,,,15493,19
15494,PSMS,79,8,O remember not against us former iniquities: let thy tender mercies speedily prevent us: for we are brought very low.,,,,,,15494,19
15495,PSMS,79,9,"Help us, O God of our salvation, for the glory of thy name: and deliver us, and purge away our sins, for thy name's sake.",,,,,,15495,19
15496,PSMS,79,10,"Wherefore should the heathen say, Where is their God? let him be known among the heathen in our sight by the revenging of the blood of thy servants which is shed.",,,,,,15496,19
15497,PSMS,79,11,Let the sighing of the prisoner come before thee; according to the greatness of thy power preserve thou those that are appointed to die;,,,,,,15497,19
15498,PSMS,79,12,"And render unto our neighbours sevenfold into their bosom their reproach, wherewith they have reproached thee, O Lord.",,,,,,15498,19
15499,PSMS,79,13,So we thy people and sheep of thy pasture will give thee thanks for ever: we will shew forth thy praise to all generations.,,,,,,15499,19
15500,PSMS,80,1,"Give ear, O Shepherd of Israel, thou that leadest Joseph like a flock; thou that dwellest between the cherubims, shine forth.",,,,,,15500,19
15501,PSMS,80,2,"Before Ephraim and Benjamin and Manasseh stir up thy strength, and come and save us.",,,,,,15501,19
15502,PSMS,80,3,"Turn us again, O God, and cause thy face to shine; and we shall be saved.",,,,,,15502,19
15503,PSMS,80,4,"O LORD God of hosts, how long wilt thou be angry against the prayer of thy people?",,,,,,15503,19
15504,PSMS,80,5,Thou feedest them with the bread of tears; and givest them tears to drink in great measure.,,,,,,15504,19
15505,PSMS,80,6,Thou makest us a strife unto our neighbours: and our enemies laugh among themselves.,,,,,,15505,19
15506,PSMS,80,7,"Turn us again, O God of hosts, and cause thy face to shine; and we shall be saved.",,,,,,15506,19
15507,PSMS,80,8,"Thou hast brought a vine out of Egypt: thou hast cast out the heathen, and planted it.",,,,,,15507,19
15508,PSMS,80,9,"Thou preparedst room before it, and didst cause it to take deep root, and it filled the land.",,,,,,15508,19
15509,PSMS,80,10,"The hills were covered with the shadow of it, and the boughs thereof were like the goodly cedars.",,,,,,15509,19
15510,PSMS,80,11,"She sent out her boughs unto the sea, and her branches unto the river.",,,,,,15510,19
15511,PSMS,80,12,"Why hast thou then broken down her hedges, so that all they which pass by the way do pluck her?",,,,,,15511,19
15512,PSMS,80,13,"The boar out of the wood doth waste it, and the wild beast of the field doth devour it.",,,,,,15512,19
15513,PSMS,80,14,"Return, we beseech thee, O God of hosts: look down from heaven, and behold, and visit this vine;",,,,,,15513,19
15514,PSMS,80,15,"And the vineyard which thy right hand hath planted, and the branch that thou madest strong for thyself.",,,,,,15514,19
15515,PSMS,80,16,"It is burned with fire, it is cut down: they perish at the rebuke of thy countenance.",,,,,,15515,19
15516,PSMS,80,17,"Let thy hand be upon the man of thy right hand, upon the son of man whom thou madest strong for thyself.",,,,,,15516,19
15517,PSMS,80,18,"So will not we go back from thee: quicken us, and we will call upon thy name.",,,,,,15517,19
15518,PSMS,80,19,"Turn us again, O LORD God of hosts, cause thy face to shine; and we shall be saved.",,,,,,15518,19
15519,PSMS,81,1,Sing aloud unto God our strength: make a joyful noise unto the God of Jacob.,,,,,,15519,19
15520,PSMS,81,2,"Take a psalm, and bring hither the timbrel, the pleasant harp with the psaltery.",,,,,,15520,19
15521,PSMS,81,3,"Blow up the trumpet in the new moon, in the time appointed, on our solemn feast day.",,,,,,15521,19
15522,PSMS,81,4,"For this was a statute for Israel, and a law of the God of Jacob.",,,,,,15522,19
15523,PSMS,81,5,"This he ordained in Joseph for a testimony, when he went out through the land of Egypt: where I heard a language that I understood not.",,,,,,15523,19
15524,PSMS,81,6,I removed his shoulder from the burden: his hands were delivered from the pots.,,,,,,15524,19
15525,PSMS,81,7,"Thou calledst in trouble, and I delivered thee; I answered thee in the secret place of thunder: I proved thee at the waters of Meribah. Selah.",,,,,,15525,19
15526,PSMS,81,8,"Hear, O my people, and I will testify unto thee: O Israel, if thou wilt hearken unto me;",,,,,,15526,19
15527,PSMS,81,9,There shall no strange god be in thee; neither shalt thou worship any strange god.,,,,,,15527,19
15528,PSMS,81,10,"I am the LORD thy God, which brought thee out of the land of Egypt: open thy mouth wide, and I will fill it.",,,,,,15528,19
15529,PSMS,81,11,But my people would not hearken to my voice; and Israel would none of me.,,,,,,15529,19
15530,PSMS,81,12,So I gave them up unto their own hearts' lust: and they walked in their own counsels.,,,,,,15530,19
15531,PSMS,81,13,"Oh that my people had hearkened unto me, and Israel had walked in my ways!",,,,,,15531,19
15532,PSMS,81,14,"I should soon have subdued their enemies, and turned my hand against their adversaries.",,,,,,15532,19
15533,PSMS,81,15,The haters of the LORD should have submitted themselves unto him: but their time should have endured for ever.,,,,,,15533,19
15534,PSMS,81,16,He should have fed them also with the finest of the wheat: and with honey out of the rock should I have satisfied thee.,,,,,,15534,19
15535,PSMS,82,1,God standeth in the congregation of the mighty; he judgeth among the gods.,,,,,,15535,19
15536,PSMS,82,2,"How long will ye judge unjustly, and accept the persons of the wicked? Selah.",,,,,,15536,19
15537,PSMS,82,3,Defend the poor and fatherless: do justice to the afflicted and needy.,,,,,,15537,19
15538,PSMS,82,4,Deliver the poor and needy: rid them out of the hand of the wicked.,,,,,,15538,19
15539,PSMS,82,5,"They know not, neither will they understand; they walk on in darkness: all the foundations of the earth are out of course.",,,,,,15539,19
15540,PSMS,82,6,"I have said, Ye are gods; and all of you are children of the most High.",,,,,,15540,19
15541,PSMS,82,7,"But ye shall die like men, and fall like one of the princes.",,,,,,15541,19
15542,PSMS,82,8,"Arise, O God, judge the earth: for thou shalt inherit all nations.",,,,,,15542,19
15543,PSMS,83,1,"Keep not thou silence, O God: hold not thy peace, and be not still, O God.",,,,,,15543,19
15544,PSMS,83,2,"For, lo, thine enemies make a tumult: and they that hate thee have lifted up the head.",,,,,,15544,19
15545,PSMS,83,3,"They have taken crafty counsel against thy people, and consulted against thy hidden ones.",,,,,,15545,19
15546,PSMS,83,4,"They have said, Come, and let us cut them off from being a nation; that the name of Israel may be no more in remembrance.",,,,,,15546,19
15547,PSMS,83,5,For they have consulted together with one consent: they are confederate against thee:,,,,,,15547,19
15548,PSMS,83,6,"The tabernacles of Edom, and the Ishmaelites; of Moab, and the Hagarenes;",,,,,,15548,19
15549,PSMS,83,7,"Gebal, and Ammon, and Amalek; the Philistines with the inhabitants of Tyre;",,,,,,15549,19
15550,PSMS,83,8,Assur also is joined with them: they have holpen the children of Lot. Selah.,,,,,,15550,19
15551,PSMS,83,9,"Do unto them as unto the Midianites; as to Sisera, as to Jabin, at the brook of Kison:",,,,,,15551,19
15552,PSMS,83,10,Which perished at Endor: they became as dung for the earth.,,,,,,15552,19
15553,PSMS,83,11,"Make their nobles like Oreb, and like Zeeb: yea, all their princes as Zebah, and as Zalmunna:",,,,,,15553,19
15554,PSMS,83,12,"Who said, Let us take to ourselves the houses of God in possession.",,,,,,15554,19
15555,PSMS,83,13,"O my God, make them like a wheel; as the stubble before the wind.",,,,,,15555,19
15556,PSMS,83,14,"As the fire burneth a wood, and as the flame setteth the mountains on fire;",,,,,,15556,19
15557,PSMS,83,15,"So persecute them with thy tempest, and make them afraid with thy storm.",,,,,,15557,19
15558,PSMS,83,16,"Fill their faces with shame; that they may seek thy name, O LORD.",,,,,,15558,19
15559,PSMS,83,17,"Let them be confounded and troubled for ever; yea, let them be put to shame, and perish:",,,,,,15559,19
15560,PSMS,83,18,"That men may know that thou, whose name alone is JEHOVAH, art the most high over all the earth.",,,,,,15560,19
15561,PSMS,84,1,"How amiable are thy tabernacles, O LORD of hosts!",,,,,,15561,19
15562,PSMS,84,2,"My soul longeth, yea, even fainteth for the courts of the LORD: my heart and my flesh crieth out for the living God.",,,,,,15562,19
15563,PSMS,84,3,"Yea, the sparrow hath found an house, and the swallow a nest for herself, where she may lay her young, even thine altars, O LORD of hosts, my King, and my God.",,,,,,15563,19
15564,PSMS,84,4,Blessed are they that dwell in thy house: they will be still praising thee. Selah.,,,,,,15564,19
15565,PSMS,84,5,Blessed is the man whose strength is in thee; in whose heart are the ways of them.,,,,,,15565,19
15566,PSMS,84,6,Who passing through the valley of Baca make it a well; the rain also filleth the pools.,,,,,,15566,19
15567,PSMS,84,7,"They go from strength to strength, every one of them in Zion appeareth before God.",,,,,,15567,19
15568,PSMS,84,8,"O LORD God of hosts, hear my prayer: give ear, O God of Jacob. Selah.",,,,,,15568,19
15569,PSMS,84,9,"Behold, O God our shield, and look upon the face of thine anointed.",,,,,,15569,19
15570,PSMS,84,10,"For a day in thy courts is better than a thousand. I had rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness.",,,,,,15570,19
15571,PSMS,84,11,For the LORD God is a sun and shield: the LORD will give grace and glory: no good thing will he withhold from them that walk uprightly.,,,,,,15571,19
15572,PSMS,84,12,"O LORD of hosts, blessed is the man that trusteth in thee.",,,,,,15572,19
15573,PSMS,85,1,"Lord, thou hast been favourable unto thy land: thou hast brought back the captivity of Jacob.",,,,,,15573,19
15574,PSMS,85,2,"Thou hast forgiven the iniquity of thy people, thou hast covered all their sin. Selah.",,,,,,15574,19
15575,PSMS,85,3,Thou hast taken away all thy wrath: thou hast turned thyself from the fierceness of thine anger.,,,,,,15575,19
15576,PSMS,85,4,"Turn us, O God of our salvation, and cause thine anger toward us to cease.",,,,,,15576,19
15577,PSMS,85,5,Wilt thou be angry with us for ever? wilt thou draw out thine anger to all generations?,,,,,,15577,19
15578,PSMS,85,6,Wilt thou not revive us again: that thy people may rejoice in thee?,,,,,,15578,19
15579,PSMS,85,7,"Shew us thy mercy, O LORD, and grant us thy salvation.",,,,,,15579,19
15580,PSMS,85,8,"I will hear what God the LORD will speak: for he will speak peace unto his people, and to his saints: but let them not turn again to folly.",,,,,,15580,19
15581,PSMS,85,9,Surely his salvation is nigh them that fear him; that glory may dwell in our land.,,,,,,15581,19
15582,PSMS,85,10,Mercy and truth are met together; righteousness and peace have kissed each other.,,,,,,15582,19
15583,PSMS,85,11,Truth shall spring out of the earth; and righteousness shall look down from heaven.,,,,,,15583,19
15584,PSMS,85,12,"Yea, the LORD shall give that which is good; and our land shall yield her increase.",,,,,,15584,19
15585,PSMS,85,13,Righteousness shall go before him; and shall set us in the way of his steps.,,,,,,15585,19
15586,PSMS,86,1,"Bow down thine ear, O LORD, hear me: for I am poor and needy.",,,,,,15586,19
15587,PSMS,86,2,"Preserve my soul; for I am holy: O thou my God, save thy servant that trusteth in thee.",,,,,,15587,19
15588,PSMS,86,3,"Be merciful unto me, O Lord: for I cry unto thee daily.",,,,,,15588,19
15589,PSMS,86,4,"Rejoice the soul of thy servant: for unto thee, O Lord, do I lift up my soul.",,,,,,15589,19
15590,PSMS,86,5,"For thou, Lord, art good, and ready to forgive; and plenteous in mercy unto all them that call upon thee.",,,,,,15590,19
15591,PSMS,86,6,"Give ear, O LORD, unto my prayer; and attend to the voice of my supplications.",,,,,,15591,19
15592,PSMS,86,7,In the day of my trouble I will call upon thee: for thou wilt answer me.,,,,,,15592,19
15593,PSMS,86,8,"Among the gods there is none like unto thee, O Lord; neither are there any works like unto thy works.",,,,,,15593,19
15594,PSMS,86,9,"All nations whom thou hast made shall come and worship before thee, O Lord; and shall glorify thy name.",,,,,,15594,19
15595,PSMS,86,10,"For thou art great, and doest wondrous things: thou art God alone.",,,,,,15595,19
15596,PSMS,86,11,"Teach me thy way, O LORD; I will walk in thy truth: unite my heart to fear thy name.",,,,,,15596,19
15597,PSMS,86,12,"I will praise thee, O Lord my God, with all my heart: and I will glorify thy name for evermore.",,,,,,15597,19
15598,PSMS,86,13,For great is thy mercy toward me: and thou hast delivered my soul from the lowest hell.,,,,,,15598,19
15599,PSMS,86,14,"O God, the proud are risen against me, and the assemblies of violent men have sought after my soul; and have not set thee before them.",,,,,,15599,19
15600,PSMS,86,15,"But thou, O Lord, art a God full of compassion, and gracious, longsuffering, and plenteous in mercy and truth.",,,,,,15600,19
15601,PSMS,86,16,"O turn unto me, and have mercy upon me; give thy strength unto thy servant, and save the son of thine handmaid.",,,,,,15601,19
15602,PSMS,86,17,"Shew me a token for good; that they which hate me may see it, and be ashamed: because thou, LORD, hast holpen me, and comforted me.",,,,,,15602,19
15603,PSMS,87,1,His foundation is in the holy mountains.,,,,,,15603,19
15604,PSMS,87,2,The LORD loveth the gates of Zion more than all the dwellings of Jacob.,,,,,,15604,19
15605,PSMS,87,3,"Glorious things are spoken of thee, O city of God. Selah.",,,,,,15605,19
15606,PSMS,87,4,"I will make mention of Rahab and Babylon to them that know me: behold Philistia, and Tyre, with Ethiopia; this man was born there.",,,,,,15606,19
15607,PSMS,87,5,"And of Zion it shall be said, This and that man was born in her: and the highest himself shall establish her.",,,,,,15607,19
15608,PSMS,87,6,"The LORD shall count, when he writeth up the people, that this man was born there. Selah.",,,,,,15608,19
15609,PSMS,87,7,As well the singers as the players on instruments shall be there: all my springs are in thee.,,,,,,15609,19
15610,PSMS,88,1,"O lord God of my salvation, I have cried day and night before thee:",,,,,,15610,19
15611,PSMS,88,2,Let my prayer come before thee: incline thine ear unto my cry;,,,,,,15611,19
15612,PSMS,88,3,For my soul is full of troubles: and my life draweth nigh unto the grave.,,,,,,15612,19
15613,PSMS,88,4,I am counted with them that go down into the pit: I am as a man that hath no strength:,,,,,,15613,19
15614,PSMS,88,5,"Free among the dead, like the slain that lie in the grave, whom thou rememberest no more: and they are cut off from thy hand.",,,,,,15614,19
15615,PSMS,88,6,"Thou hast laid me in the lowest pit, in darkness, in the deeps.",,,,,,15615,19
15616,PSMS,88,7,"Thy wrath lieth hard upon me, and thou hast afflicted me with all thy waves. Selah.",,,,,,15616,19
15617,PSMS,88,8,"Thou hast put away mine acquaintance far from me; thou hast made me an abomination unto them: I am shut up, and I cannot come forth.",,,,,,15617,19
15618,PSMS,88,9,"Mine eye mourneth by reason of affliction: LORD, I have called daily upon thee, I have stretched out my hands unto thee.",,,,,,15618,19
15619,PSMS,88,10,Wilt thou shew wonders to the dead? shall the dead arise and praise thee? Selah.,,,,,,15619,19
15620,PSMS,88,11,Shall thy lovingkindness be declared in the grave? or thy faithfulness in destruction?,,,,,,15620,19
15621,PSMS,88,12,Shall thy wonders be known in the dark? and thy righteousness in the land of forgetfulness?,,,,,,15621,19
15622,PSMS,88,13,"But unto thee have I cried, O LORD; and in the morning shall my prayer prevent thee.",,,,,,15622,19
15623,PSMS,88,14,"LORD, why castest thou off my soul? why hidest thou thy face from me?",,,,,,15623,19
15624,PSMS,88,15,I am afflicted and ready to die from my youth up: while I suffer thy terrors I am distracted.,,,,,,15624,19
15625,PSMS,88,16,Thy fierce wrath goeth over me; thy terrors have cut me off.,,,,,,15625,19
15626,PSMS,88,17,They came round about me daily like water; they compassed me about together.,,,,,,15626,19
15627,PSMS,88,18,"Lover and friend hast thou put far from me, and mine acquaintance into darkness.",,,,,,15627,19
15628,PSMS,89,1,I will sing of the mercies of the LORD for ever: with my mouth will I make known thy faithfulness to all generations.,,,,,,15628,19
15629,PSMS,89,2,"For I have said, Mercy shall be built up for ever: thy faithfulness shalt thou establish in the very heavens.",,,,,,15629,19
15630,PSMS,89,3,"I have made a covenant with my chosen, I have sworn unto David my servant,",,,,,,15630,19
15631,PSMS,89,4,"Thy seed will I establish for ever, and build up thy throne to all generations. Selah.",,,,,,15631,19
15632,PSMS,89,5,"And the heavens shall praise thy wonders, O LORD: thy faithfulness also in the congregation of the saints.",,,,,,15632,19
15633,PSMS,89,6,For who in the heaven can be compared unto the LORD? who among the sons of the mighty can be likened unto the LORD?,,,,,,15633,19
15634,PSMS,89,7,"God is greatly to be feared in the assembly of the saints, and to be had in reverence of all them that are about him.",,,,,,15634,19
15635,PSMS,89,8,"O LORD God of hosts, who is a strong LORD like unto thee? or to thy faithfulness round about thee?",,,,,,15635,19
15636,PSMS,89,9,"Thou rulest the raging of the sea: when the waves thereof arise, thou stillest them.",,,,,,15636,19
15637,PSMS,89,10,"Thou hast broken Rahab in pieces, as one that is slain; thou hast scattered thine enemies with thy strong arm.",,,,,,15637,19
15638,PSMS,89,11,"The heavens are thine, the earth also is thine: as for the world and the fulness thereof, thou hast founded them.",,,,,,15638,19
15639,PSMS,89,12,The north and the south thou hast created them: Tabor and Hermon shall rejoice in thy name.,,,,,,15639,19
15640,PSMS,89,13,"Thou hast a mighty arm: strong is thy hand, and high is thy right hand.",,,,,,15640,19
15641,PSMS,89,14,Justice and judgment are the habitation of thy throne: mercy and truth shall go before thy face.,,,,,,15641,19
15642,PSMS,89,15,"Blessed is the people that know the joyful sound: they shall walk, O LORD, in the light of thy countenance.",,,,,,15642,19
15643,PSMS,89,16,In thy name shall they rejoice all the day: and in thy righteousness shall they be exalted.,,,,,,15643,19
15644,PSMS,89,17,For thou art the glory of their strength: and in thy favour our horn shall be exalted.,,,,,,15644,19
15645,PSMS,89,18,For the LORD is our defence; and the Holy One of Israel is our king.,,,,,,15645,19
15646,PSMS,89,19,"Then thou spakest in vision to thy holy one, and saidst, I have laid help upon one that is mighty; I have exalted one chosen out of the people.",,,,,,15646,19
15647,PSMS,89,20,I have found David my servant; with my holy oil have I anointed him:,,,,,,15647,19
15648,PSMS,89,21,With whom my hand shall be established: mine arm also shall strengthen him.,,,,,,15648,19
15649,PSMS,89,22,The enemy shall not exact upon him; nor the son of wickedness afflict him.,,,,,,15649,19
15650,PSMS,89,23,"And I will beat down his foes before his face, and plague them that hate him.",,,,,,15650,19
15651,PSMS,89,24,But my faithfulness and my mercy shall be with him: and in my name shall his horn be exalted.,,,,,,15651,19
15652,PSMS,89,25,"I will set his hand also in the sea, and his right hand in the rivers.",,,,,,15652,19
15653,PSMS,89,26,"He shall cry unto me, Thou art my father, my God, and the rock of my salvation.",,,,,,15653,19
15654,PSMS,89,27,"Also I will make him my firstborn, higher than the kings of the earth.",,,,,,15654,19
15655,PSMS,89,28,"My mercy will I keep for him for evermore, and my covenant shall stand fast with him.",,,,,,15655,19
15656,PSMS,89,29,"His seed also will I make to endure for ever, and his throne as the days of heaven.",,,,,,15656,19
15657,PSMS,89,30,"If his children forsake my law, and walk not in my judgments;",,,,,,15657,19
15658,PSMS,89,31,"If they break my statutes, and keep not my commandments;",,,,,,15658,19
15659,PSMS,89,32,"Then will I visit their transgression with the rod, and their iniquity with stripes.",,,,,,15659,19
15660,PSMS,89,33,"Nevertheless my lovingkindness will I not utterly take from him, nor suffer my faithfulness to fail.",,,,,,15660,19
15661,PSMS,89,34,"My covenant will I not break, nor alter the thing that is gone out of my lips.",,,,,,15661,19
15662,PSMS,89,35,Once have I sworn by my holiness that I will not lie unto David.,,,,,,15662,19
15663,PSMS,89,36,"His seed shall endure for ever, and his throne as the sun before me.",,,,,,15663,19
15664,PSMS,89,37,"It shall be established for ever as the moon, and as a faithful witness in heaven. Selah.",,,,,,15664,19
15665,PSMS,89,38,"But thou hast cast off and abhorred, thou hast been wroth with thine anointed.",,,,,,15665,19
15666,PSMS,89,39,Thou hast made void the covenant of thy servant: thou hast profaned his crown by casting it to the ground.,,,,,,15666,19
15667,PSMS,89,40,Thou hast broken down all his hedges; thou hast brought his strong holds to ruin.,,,,,,15667,19
15668,PSMS,89,41,All that pass by the way spoil him: he is a reproach to his neighbours.,,,,,,15668,19
15669,PSMS,89,42,Thou hast set up the right hand of his adversaries; thou hast made all his enemies to rejoice.,,,,,,15669,19
15670,PSMS,89,43,"Thou hast also turned the edge of his sword, and hast not made him to stand in the battle.",,,,,,15670,19
15671,PSMS,89,44,"Thou hast made his glory to cease, and cast his throne down to the ground.",,,,,,15671,19
15672,PSMS,89,45,The days of his youth hast thou shortened: thou hast covered him with shame. Selah.,,,,,,15672,19
15673,PSMS,89,46,"How long, LORD? wilt thou hide thyself for ever? shall thy wrath burn like fire?",,,,,,15673,19
15674,PSMS,89,47,Remember how short my time is: wherefore hast thou made all men in vain?,,,,,,15674,19
15675,PSMS,89,48,"What man is he that liveth, and shall not see death? shall he deliver his soul from the hand of the grave? Selah.",,,,,,15675,19
15676,PSMS,89,49,"Lord, where are thy former lovingkindnesses, which thou swarest unto David in thy truth?",,,,,,15676,19
15677,PSMS,89,50,"Remember, Lord, the reproach of thy servants; how I do bear in my bosom the reproach of all the mighty people;",,,,,,15677,19
15678,PSMS,89,51,"Wherewith thine enemies have reproached, O LORD; wherewith they have reproached the footsteps of thine anointed.",,,,,,15678,19
15679,PSMS,89,52,"Blessed be the LORD for evermore. Amen, and Amen.",,,,,,15679,19
15680,PSMS,90,1,"Lord, thou hast been our dwelling place in all generations.",,,,,,15680,19
15681,PSMS,90,2,"Before the mountains were brought forth, or ever thou hadst formed the earth and the world, even from everlasting to everlasting, thou art God.",,,,,,15681,19
15682,PSMS,90,3,"Thou turnest man to destruction; and sayest, Return, ye children of men.",,,,,,15682,19
15683,PSMS,90,4,"For a thousand years in thy sight are but as yesterday when it is past, and as a watch in the night.",,,,,,15683,19
15684,PSMS,90,5,Thou carriest them away as with a flood; they are as a sleep: in the morning they are like grass which groweth up.,,,,,,15684,19
15685,PSMS,90,6,"In the morning it flourisheth, and groweth up; in the evening it is cut down, and withereth.",,,,,,15685,19
15686,PSMS,90,7,"For we are consumed by thine anger, and by thy wrath are we troubled.",,,,,,15686,19
15687,PSMS,90,8,"Thou hast set our iniquities before thee, our secret sins in the light of thy countenance.",,,,,,15687,19
15688,PSMS,90,9,For all our days are passed away in thy wrath: we spend our years as a tale that is told.,,,,,,15688,19
